competition_id,season,source_season,stage,source_code,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Wed Dec 11,,AC Milan (ITA),FK Crvena Zvezda (SRB),2,1,H,1,0
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Wed Dec 11,,Sport Lisboa e Benfica (POR),Bologna FC 1909 (ITA),0,0,D,,
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Wed Dec 11,,Arsenal FC (ENG),AS Monaco FC (MCO),3,0,H,1,0
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Wed Dec 11,,Juventus FC (ITA),Manchester City FC (ENG),2,0,H,0,0
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Wed Dec 11,,Feyenoord Rotterdam (NED),AC Sparta Praha (CZE),4,2,H,3,1
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Tue Jan 21 2025,18:45,AS Monaco FC (MCO),Aston Villa FC (ENG),1,0,H,1,0
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Tue Jan 21 2025,,Atalanta BC (ITA),SK Sturm Graz (AUT),5,0,H,1,0
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Tue Jan 21 2025,21:00,Bologna FC 1909 (ITA),Borussia Dortmund (GER),2,1,H,0,1
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Tue Jan 21 2025,,ŠK Slovan Bratislava (SVK),VfB Stuttgart (GER),1,3,A,0,2
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Tue Jan 21 2025,,Liverpool FC (ENG),Lille OSC (FRA),2,1,H,1,0
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Tue Jan 21 2025,,Club Atlético de Madrid (ESP),Bayer 04 Leverkusen (GER),2,1,H,0,1
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Tue Jan 21 2025,,Sport Lisboa e Benfica (POR),FC Barcelona (ESP),4,5,A,3,1
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Tue Jan 21 2025,,Club Brugge KV (BEL),Juventus FC (ITA),0,0,D,,
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Tue Jan 21 2025,,FK Crvena Zvezda (SRB),PSV (NED),2,3,A,0,3
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Wed Jan 22,18:45,RB Leipzig (GER),Sporting Clube de Portugal (POR),2,1,H,1,0
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Wed Jan 22,,FK Shakhtar Donetsk (UKR),Stade Brestois 29 (FRA),2,0,H,2,0
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Wed Jan 22,21:00,AC Sparta Praha (CZE),FC Internazionale Milano (ITA),0,1,A,0,1
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Wed Jan 22,,Paris Saint-Germain FC (FRA),Manchester City FC (ENG),4,2,H,0,0
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Wed Jan 22,,Real Madrid CF (ESP),FC Red Bull Salzburg (AUT),5,1,H,2,0
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Wed Jan 22,,AC Milan (ITA),Girona FC (ESP),1,0,H,1,0
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Wed Jan 22,,Arsenal FC (ENG),GNK Dinamo Zagreb (CRO),3,0,H,1,0
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Wed Jan 22,,Celtic FC (SCO),BSC Young Boys (SUI),1,0,H,0,0
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Wed Jan 22,,Feyenoord Rotterdam (NED),FC Bayern München (GER),3,0,H,2,0
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Wed Jan 29,21:00,Sporting Clube de Portugal (POR),Bologna FC 1909 (ITA),1,1,D,0,1
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Wed Jan 29,,BSC Young Boys (SUI),FK Crvena Zvezda (SRB),0,1,A,0,0
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Wed Jan 29,,Aston Villa FC (ENG),Celtic FC (SCO),4,2,H,2,2
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Wed Jan 29,,Girona FC (ESP),Arsenal FC (ENG),1,2,A,1,2
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Wed Jan 29,,Stade Brestois 29 (FRA),Real Madrid CF (ESP),0,3,A,0,1
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Wed Jan 29,,SK Sturm Graz (AUT),RB Leipzig (GER),1,0,H,1,0
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Wed Jan 29,,VfB Stuttgart (GER),Paris Saint-Germain FC (FRA),1,4,A,0,3
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Wed Jan 29,,FC Bayern München (GER),ŠK Slovan Bratislava (SVK),3,1,H,1,0
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Wed Jan 29,,Borussia Dortmund (GER),FK Shakhtar Donetsk (UKR),3,1,H,2,0
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Wed Jan 29,,FC Barcelona (ESP),Atalanta BC (ITA),2,2,D,0,0
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Wed Jan 29,,FC Internazionale Milano (ITA),AS Monaco FC (MCO),3,0,H,2,0
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Wed Jan 29,,Manchester City FC (ENG),Club Brugge KV (BEL),3,1,H,0,1
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Wed Jan 29,,Bayer 04 Leverkusen (GER),AC Sparta Praha (CZE),2,0,H,1,0
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Wed Jan 29,,Juventus FC (ITA),Sport Lisboa e Benfica (POR),0,2,A,0,1
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Wed Jan 29,,GNK Dinamo Zagreb (CRO),AC Milan (ITA),2,1,H,1,0
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Wed Jan 29,,Lille OSC (FRA),Feyenoord Rotterdam (NED),6,1,H,2,1
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Wed Jan 29,,PSV (NED),Liverpool FC (ENG),3,2,H,3,2
UEFA_ChampionsLeague,2024/25,2024-25,league_phase,openfootball/champions-league,Wed Jan 29,,FC Red Bull Salzburg (AUT),Club Atlético de Madrid (ESP),1,4,A,0,3
UEFA_ChampionsLeague,2024/25,2024-25,knockout_playoff,openfootball/champions-league,Tue Feb 11,18:45,Stade Brestois 29 (FRA),Paris Saint-Germain FC (FRA),0,3,A,0,2
UEFA_ChampionsLeague,2024/25,2024-25,knockout_playoff,openfootball/champions-league,Tue Feb 11,21:00,Manchester City FC (ENG),Real Madrid CF (ESP),2,3,A,1,0
UEFA_ChampionsLeague,2024/25,2024-25,knockout_playoff,openfootball/champions-league,Tue Feb 11,,Juventus FC (ITA),PSV (NED),2,1,H,1,0
UEFA_ChampionsLeague,2024/25,2024-25,knockout_playoff,openfootball/champions-league,Tue Feb 11,,Sporting Clube de Portugal (POR),Borussia Dortmund (GER),0,3,A,0,0
UEFA_ChampionsLeague,2024/25,2024-25,knockout_playoff,openfootball/champions-league,Wed Feb 12,18:45,Club Brugge KV (BEL),Atalanta BC (ITA),2,1,H,1,1
UEFA_ChampionsLeague,2024/25,2024-25,knockout_playoff,openfootball/champions-league,Wed Feb 12,21:00,AS Monaco FC (MCO),Sport Lisboa e Benfica (POR),0,1,A,0,0
UEFA_ChampionsLeague,2024/25,2024-25,knockout_playoff,openfootball/champions-league,Wed Feb 12,,Celtic FC (SCO),FC Bayern München (GER),1,2,A,0,1
UEFA_ChampionsLeague,2024/25,2024-25,knockout_playoff,openfootball/champions-league,Wed Feb 12,,Feyenoord Rotterdam (NED),AC Milan (ITA),1,0,H,1,0
UEFA_ChampionsLeague,2024/25,2024-25,knockout_playoff,openfootball/champions-league,Tue Feb 18,18:45,AC Milan (ITA),Feyenoord Rotterdam (NED),1,1,D,1,0
UEFA_ChampionsLeague,2024/25,2024-25,knockout_playoff,openfootball/champions-league,Tue Feb 18,21:00,Sport Lisboa e Benfica (POR),AS Monaco FC (MCO),3,3,D,1,1
UEFA_ChampionsLeague,2024/25,2024-25,knockout_playoff,openfootball/champions-league,Tue Feb 18,,FC Bayern München (GER),Celtic FC (SCO),1,1,D,0,0
UEFA_ChampionsLeague,2024/25,2024-25,knockout_playoff,openfootball/champions-league,Tue Feb 18,,Atalanta BC (ITA),Club Brugge KV (BEL),1,3,A,0,3
UEFA_ChampionsLeague,2024/25,2024-25,knockout_playoff,openfootball/champions-league,Wed Feb 19,18:45,Borussia Dortmund (GER),Sporting Clube de Portugal (POR),0,0,D,,
UEFA_ChampionsLeague,2024/25,2024-25,knockout_playoff,openfootball/champions-league,Wed Feb 19,21:00,Paris Saint-Germain FC (FRA),Stade Brestois 29 (FRA),7,0,H,2,0
UEFA_ChampionsLeague,2024/25,2024-25,knockout_playoff,openfootball/champions-league,Wed Feb 19,,Real Madrid CF (ESP),Manchester City FC (ENG),3,1,H,2,0
UEFA_ChampionsLeague,2024/25,2024-25,knockout_playoff,openfootball/champions-league,Wed Feb 19,,PSV (NED),Juventus FC (ITA),3,1,H,0,0
UEFA_ChampionsLeague,2024/25,2024-25,round_of_16,openfootball/champions-league,Tue Mar 4,18:45,Club Brugge KV (BEL),Aston Villa FC (ENG),1,3,A,1,1
UEFA_ChampionsLeague,2024/25,2024-25,round_of_16,openfootball/champions-league,Tue Mar 4,21:00,Real Madrid CF (ESP),Club Atlético de Madrid (ESP),2,1,H,1,1
UEFA_ChampionsLeague,2024/25,2024-25,round_of_16,openfootball/champions-league,Tue Mar 4,,PSV (NED),Arsenal FC (ENG),1,7,A,1,3
UEFA_ChampionsLeague,2024/25,2024-25,round_of_16,openfootball/champions-league,Tue Mar 4,,Borussia Dortmund (GER),Lille OSC (FRA),1,1,D,1,0
UEFA_ChampionsLeague,2024/25,2024-25,round_of_16,openfootball/champions-league,Wed Mar 5,18:45,Feyenoord Rotterdam (NED),FC Internazionale Milano (ITA),0,2,A,0,1
UEFA_ChampionsLeague,2024/25,2024-25,round_of_16,openfootball/champions-league,Wed Mar 5,21:00,Paris Saint-Germain FC (FRA),Liverpool FC (ENG),0,1,A,0,0
UEFA_ChampionsLeague,2024/25,2024-25,round_of_16,openfootball/champions-league,Wed Mar 5,,FC Bayern München (GER),Bayer 04 Leverkusen (GER),3,0,H,1,0
UEFA_ChampionsLeague,2024/25,2024-25,round_of_16,openfootball/champions-league,Wed Mar 5,,Sport Lisboa e Benfica (POR),FC Barcelona (ESP),0,1,A,0,0
UEFA_ChampionsLeague,2024/25,2024-25,round_of_16,openfootball/champions-league,Tue Mar 11,18:45,FC Barcelona (ESP),Sport Lisboa e Benfica (POR),3,1,H,3,1
UEFA_ChampionsLeague,2024/25,2024-25,round_of_16,openfootball/champions-league,Tue Mar 11,,FC Internazionale Milano (ITA),Feyenoord Rotterdam (NED),2,1,H,1,1
UEFA_ChampionsLeague,2024/25,2024-25,round_of_16,openfootball/champions-league,Tue Mar 11,,Bayer 04 Leverkusen (GER),FC Bayern München (GER),0,2,A,0,0
UEFA_ChampionsLeague,2024/25,2024-25,round_of_16,openfootball/champions-league,Wed Mar 12,18:45,Lille OSC (FRA),Borussia Dortmund (GER),1,2,A,1,0
UEFA_ChampionsLeague,2024/25,2024-25,round_of_16,openfootball/champions-league,Wed Mar 12,21:00,Aston Villa FC (ENG),Club Brugge KV (BEL),3,0,H,0,0
UEFA_ChampionsLeague,2024/25,2024-25,round_of_16,openfootball/champions-league,Wed Mar 12,,Arsenal FC (ENG),PSV (NED),2,2,D,2,1
UEFA_ChampionsLeague,2024/25,2024-25,quarterfinal,openfootball/champions-league,Tue Apr 8,21:00,Arsenal FC (ENG),Real Madrid CF (ESP),3,0,H,0,0
UEFA_ChampionsLeague,2024/25,2024-25,quarterfinal,openfootball/champions-league,Tue Apr 8,,FC Bayern München (GER),FC Internazionale Milano (ITA),1,2,A,0,1
UEFA_ChampionsLeague,2024/25,2024-25,quarterfinal,openfootball/champions-league,Wed Apr 9,21:00,Paris Saint-Germain FC (FRA),Aston Villa FC (ENG),3,1,H,1,1
UEFA_ChampionsLeague,2024/25,2024-25,quarterfinal,openfootball/champions-league,Wed Apr 9,,FC Barcelona (ESP),Borussia Dortmund (GER),4,0,H,1,0
UEFA_ChampionsLeague,2024/25,2024-25,quarterfinal,openfootball/champions-league,Tue Apr 15,21:00,Aston Villa FC (ENG),Paris Saint-Germain FC (FRA),3,2,H,1,2
UEFA_ChampionsLeague,2024/25,2024-25,quarterfinal,openfootball/champions-league,Tue Apr 15,,Borussia Dortmund (GER),FC Barcelona (ESP),3,1,H,1,0
UEFA_ChampionsLeague,2024/25,2024-25,quarterfinal,openfootball/champions-league,Wed Apr 16,21:00,Real Madrid CF (ESP),Arsenal FC (ENG),1,2,A,0,0
UEFA_ChampionsLeague,2024/25,2024-25,quarterfinal,openfootball/champions-league,Wed Apr 16,,FC Internazionale Milano (ITA),FC Bayern München (GER),2,2,D,0,0
UEFA_ChampionsLeague,2024/25,2024-25,semifinal,openfootball/champions-league,Tue Apr 29,21:00,Arsenal FC (ENG),Paris Saint-Germain FC (FRA),0,1,A,0,1
UEFA_ChampionsLeague,2024/25,2024-25,semifinal,openfootball/champions-league,Wed Apr 30,21:00,FC Barcelona (ESP),FC Internazionale Milano (ITA),3,3,D,2,2
UEFA_ChampionsLeague,2024/25,2024-25,semifinal,openfootball/champions-league,Tue May 6,21:00,FC Internazionale Milano (ITA),FC Barcelona (ESP),4,3,H,2,0
UEFA_ChampionsLeague,2024/25,2024-25,semifinal,openfootball/champions-league,Wed May 7,21:00,Paris Saint-Germain FC (FRA),Arsenal FC (ENG),2,1,H,1,0
UEFA_ChampionsLeague,2024/25,2024-25,final,openfootball/champions-league,Sat May 31,21:00,Paris Saint-Germain FC (FRA),FC Internazionale Milano (ITA),5,0,H,2,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Sep 16 2025,18:45,Athletic Club (ESP),Arsenal FC (ENG),0,2,A,0,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Sep 16 2025,,PSV (NED),Royale Union Saint-Gilloise (BEL),1,3,A,0,2
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Sep 16 2025,21:00,Juventus FC (ITA),Borussia Dortmund (GER),4,4,D,0,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Sep 16 2025,,Sport Lisboa e Benfica (POR),Qarabağ Ağdam FK (AZE),2,3,A,2,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Sep 16 2025,,Tottenham Hotspur FC (ENG),Villarreal CF (ESP),1,0,H,1,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Sep 16 2025,,Real Madrid CF (ESP),Olympique de Marseille (FRA),2,1,H,1,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Sep 17,18:45,SK Slavia Praha (CZE),FK Bodø/Glimt (NOR),2,2,D,1,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Sep 17,,PAE Olympiakos SFP (GRE),Paphos FC (CYP),0,0,D,,
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Sep 17,21:00,AFC Ajax (NED),FC Internazionale Milano (ITA),0,2,A,0,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Sep 17,,Liverpool FC (ENG),Club Atlético de Madrid (ESP),3,2,H,2,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Sep 17,,Paris Saint-Germain FC (FRA),Atalanta BC (ITA),4,0,H,2,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Sep 17,,FC Bayern München (GER),Chelsea FC (ENG),3,1,H,2,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Thu Sep 18,18:45,FC København (DEN),Bayer 04 Leverkusen (GER),2,2,D,1,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Thu Sep 18,,Club Brugge KV (BEL),AS Monaco FC (MCO),4,1,H,3,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Thu Sep 18,21:00,Newcastle United FC (ENG),FC Barcelona (ESP),1,2,A,0,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Thu Sep 18,,Manchester City FC (ENG),SSC Napoli (ITA),2,0,H,0,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Thu Sep 18,,Eintracht Frankfurt (GER),Galatasaray SK (TUR),5,1,H,3,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Thu Sep 18,,Sporting Clube de Portugal (POR),FK Kairat (KAZ),4,1,H,1,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Sep 30,18:45,Atalanta BC (ITA),Club Brugge KV (BEL),2,1,H,0,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Sep 30,,FK Kairat (KAZ),Real Madrid CF (ESP),0,5,A,0,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Sep 30,21:00,Galatasaray SK (TUR),Liverpool FC (ENG),1,0,H,1,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Sep 30,,Club Atlético de Madrid (ESP),Eintracht Frankfurt (GER),5,1,H,3,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Sep 30,,Olympique de Marseille (FRA),AFC Ajax (NED),4,0,H,3,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Sep 30,,FK Bodø/Glimt (NOR),Tottenham Hotspur FC (ENG),2,2,D,0,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Sep 30,,Paphos FC (CYP),FC Bayern München (GER),1,5,A,1,4
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Sep 30,,Chelsea FC (ENG),Sport Lisboa e Benfica (POR),1,0,H,1,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Sep 30,,FC Internazionale Milano (ITA),SK Slavia Praha (CZE),3,0,H,2,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Oct 1,18:45,Qarabağ Ağdam FK (AZE),FC København (DEN),2,0,H,1,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Oct 1,,Royale Union Saint-Gilloise (BEL),Newcastle United FC (ENG),0,4,A,0,2
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Oct 1,21:00,Borussia Dortmund (GER),Athletic Club (ESP),4,1,H,1,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Oct 1,,FC Barcelona (ESP),Paris Saint-Germain FC (FRA),1,2,A,1,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Oct 1,,AS Monaco FC (MCO),Manchester City FC (ENG),2,2,D,1,2
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Oct 1,,Bayer 04 Leverkusen (GER),PSV (NED),1,1,D,0,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Oct 1,,Arsenal FC (ENG),PAE Olympiakos SFP (GRE),2,0,H,1,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Oct 1,,Villarreal CF (ESP),Juventus FC (ITA),2,2,D,1,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Oct 1,,SSC Napoli (ITA),Sporting Clube de Portugal (POR),2,1,H,1,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Oct 21,18:45,FC Barcelona (ESP),PAE Olympiakos SFP (GRE),6,1,H,2,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Oct 21,,FK Kairat (KAZ),Paphos FC (CYP),0,0,D,,
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Oct 21,21:00,Royale Union Saint-Gilloise (BEL),FC Internazionale Milano (ITA),0,4,A,0,2
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Oct 21,,FC København (DEN),Borussia Dortmund (GER),2,4,A,1,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Oct 21,,Bayer 04 Leverkusen (GER),Paris Saint-Germain FC (FRA),2,7,A,1,4
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Oct 21,,Villarreal CF (ESP),Manchester City FC (ENG),0,2,A,0,2
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Oct 21,,Arsenal FC (ENG),Club Atlético de Madrid (ESP),4,0,H,0,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Oct 21,,Newcastle United FC (ENG),Sport Lisboa e Benfica (POR),3,0,H,1,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Oct 21,,PSV (NED),SSC Napoli (ITA),6,2,H,2,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Oct 22,18:45,Galatasaray SK (TUR),FK Bodø/Glimt (NOR),3,1,H,2,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Oct 22,,Athletic Club (ESP),Qarabağ Ağdam FK (AZE),3,1,H,1,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Oct 22,21:00,Eintracht Frankfurt (GER),Liverpool FC (ENG),1,5,A,1,3
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Oct 22,,Atalanta BC (ITA),SK Slavia Praha (CZE),0,0,D,,
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Oct 22,,Sporting Clube de Portugal (POR),Olympique de Marseille (FRA),2,1,H,0,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Oct 22,,AS Monaco FC (MCO),Tottenham Hotspur FC (ENG),0,0,D,,
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Oct 22,,FC Bayern München (GER),Club Brugge KV (BEL),4,0,H,3,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Oct 22,,Chelsea FC (ENG),AFC Ajax (NED),5,1,H,4,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Oct 22,,Real Madrid CF (ESP),Juventus FC (ITA),1,0,H,0,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Nov 4,18:45,SK Slavia Praha (CZE),Arsenal FC (ENG),0,3,A,0,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Nov 4,,SSC Napoli (ITA),Eintracht Frankfurt (GER),0,0,D,,
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Nov 4,21:00,Juventus FC (ITA),Sporting Clube de Portugal (POR),1,1,D,1,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Nov 4,,Club Atlético de Madrid (ESP),Royale Union Saint-Gilloise (BEL),3,1,H,1,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Nov 4,,Tottenham Hotspur FC (ENG),FC København (DEN),4,0,H,1,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Nov 4,,FK Bodø/Glimt (NOR),AS Monaco FC (MCO),0,1,A,0,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Nov 4,,PAE Olympiakos SFP (GRE),PSV (NED),1,1,D,1,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Nov 4,,Paris Saint-Germain FC (FRA),FC Bayern München (GER),1,2,A,0,2
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Nov 4,,Liverpool FC (ENG),Real Madrid CF (ESP),1,0,H,0,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Nov 5,18:45,Paphos FC (CYP),Villarreal CF (ESP),1,0,H,0,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Nov 5,,Qarabağ Ağdam FK (AZE),Chelsea FC (ENG),2,2,D,2,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Nov 5,21:00,FC Internazionale Milano (ITA),FK Kairat (KAZ),2,1,H,1,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Nov 5,,Manchester City FC (ENG),Borussia Dortmund (GER),4,1,H,2,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Nov 5,,Club Brugge KV (BEL),FC Barcelona (ESP),3,3,D,2,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Nov 5,,Sport Lisboa e Benfica (POR),Bayer 04 Leverkusen (GER),0,1,A,0,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Nov 5,,Olympique de Marseille (FRA),Atalanta BC (ITA),0,1,A,0,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Nov 5,,AFC Ajax (NED),Galatasaray SK (TUR),0,3,A,0,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Nov 5,,Newcastle United FC (ENG),Athletic Club (ESP),2,0,H,1,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Nov 25,18:45,AFC Ajax (NED),Sport Lisboa e Benfica (POR),0,2,A,0,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Nov 25,,Galatasaray SK (TUR),Royale Union Saint-Gilloise (BEL),0,1,A,0,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Nov 25,21:00,Borussia Dortmund (GER),Villarreal CF (ESP),4,0,H,1,0
